time,mag,place
2022-03-19T03:26:52.673Z,1.90,"63 km WSW of Anchor Point, Alaska"
2022-03-19T03:22:53.640Z,0.65,"5 km ENE of Government Camp, Oregon"
2022-03-19T03:16:06.410Z,1.56,"22km ESE of Pinnacles, CA"
2022-03-19T03:13:28.621Z,1.40,"30 km N of Four Mile Road, Alaska"
2022-03-19T03:13:11.253Z,1.00,"4 km W of Walker, California"
2022-03-19T03:10:22.990Z,2.34,"1 km NNW of Indios, Puerto Rico"
2022-03-19T03:05:56.400Z,0.52,"7km SSE of Redlands, CA"
2022-03-19T03:02:46.890Z,1.66,"7km WNW of The Geysers, CA"
2022-03-19T03:01:26.213Z,4.30,"114 km WSW of Gorontalo, Indonesia"
2022-03-19T02:50:30.120Z,1.78,"7km WNW of The Geysers, CA"
2022-03-19T02:47:56.299Z,2.30,"49 km W of Nanwalek, Alaska"
2022-03-19T02:44:57.290Z,0.75,"2km ENE of Escondido, CA"
2022-03-19T02:34:53.780Z,0.98,"4 km SSE of Tuttle, Oklahoma"
2022-03-19T02:32:29.500Z,1.70,"6km WSW of Bombay Beach, CA"
2022-03-19T02:19:14.910Z,0.63,"8km NW of The Geysers, CA"
2022-03-19T02:15:16.032Z,2.30,"18 km ENE of Dilley, Texas"
2022-03-19T02:14:37.450Z,1.51,"7km NNE of San Simeon, CA"
2022-03-19T02:13:34.372Z,2.20,"36 km NNW of Toyah, Texas"
2022-03-19T02:11:37.857Z,4.60,"125 km SE of Kuril’sk, Russia"
2022-03-19T02:01:47.220Z,2.10,"5km WSW of Kenwood, CA"
2022-03-19T02:01:28.750Z,2.67,"4 km SE of La Parguera, Puerto Rico"
2022-03-19T02:01:00.110Z,1.39,"4 km NW of New Madrid, Missouri"
2022-03-19T01:59:35.462Z,2.20,"68 km S of Cantwell, Alaska"
2022-03-19T01:56:55.820Z,0.82,"18km SSW of Searles Valley, CA"
2022-03-19T01:51:14.650Z,2.33,"Rat Islands, Aleutian Islands, Alaska"
2022-03-19T01:44:21.580Z,2.59,"23 km NW of Stanley, Idaho"
2022-03-19T01:43:58.939Z,0.97,"5 km S of Tuttle, Oklahoma"
2022-03-19T01:42:30.360Z,2.14,"2 km SSW of Pāhala, Hawaii"
2022-03-19T01:34:33.710Z,2.31,"9 km SSE of Maria Antonia, Puerto Rico"
2022-03-19T01:23:40.260Z,2.24,"5 km W of Fuig, Puerto Rico"
2022-03-19T01:17:40.721Z,4.30,"63 km ENE of Namie, Japan"
2022-03-19T01:08:03.509Z,1.24,"10 km ESE of Jefferson, Oklahoma"
2022-03-19T01:04:27.770Z,2.04,"12km SE of Bodfish, CA"
2022-03-19T01:03:40.204Z,4.50,"42 km WNW of Curup, Indonesia"
2022-03-19T00:58:34.090Z,1.07,"8km NW of The Geysers, CA"
2022-03-19T00:58:12.820Z,1.27,"14 km ESE of Lincoln, Montana"
2022-03-19T00:54:59.710Z,1.29,"264 km W of Adak, Alaska"
2022-03-19T00:47:24.013Z,4.60,South Sandwich Islands region
2022-03-19T00:46:17.555Z,4.40,"202 km WSW of Severo-Kuril’sk, Russia"
2022-03-19T00:45:08.567Z,3.20,"17 km SSE of Ackerly, Texas"
2022-03-19T00:41:53.904Z,3.50,"18 km SSE of Ackerly, Texas"
2022-03-19T00:32:59.000Z,0.79,"3km ESE of The Geysers, CA"
2022-03-19T00:32:42.730Z,1.30,"13km N of Grapevine, CA"
2022-03-19T00:29:59.220Z,0.77,"3km ESE of The Geysers, CA"
2022-03-19T00:03:38.799Z,1.42,"4 km S of Tuttle, Oklahoma"
2022-03-19T00:02:53.207Z,4.40,Kermadec Islands region
2022-03-19T00:02:48.990Z,2.60,"6km W of Walker, CA"
2022-03-18T23:55:26.840Z,0.90,"8km SE of Palomar Observatory, CA"
2022-03-18T23:41:59.982Z,2.50,"35 km NNW of Toyah, Texas"
2022-03-18T23:37:45.820Z,1.82,"9km NNW of Redwood Valley, CA"
2022-03-18T23:32:14.450Z,1.38,"6km WSW of Bombay Beach, CA"
2022-03-18T23:19:39.431Z,3.10,"35 km WSW of Mentone, Texas"
2022-03-18T23:17:29.330Z,1.66,"5km ENE of Pinnacles, CA"
2022-03-18T23:12:44.580Z,0.88,"22km ESE of Little Lake, CA"
2022-03-18T22:59:59.356Z,1.40,"15 km E of Fox, Alaska"
2022-03-18T22:38:33.360Z,1.65,"1km WSW of Auberry, CA"
2022-03-18T22:31:46.680Z,0.84,"3km NNW of The Geysers, CA"
2022-03-18T22:25:25.619Z,1.30,"55 km WNW of Beatty, Nevada"
2022-03-18T22:23:07.590Z,0.55,"4km NW of The Geysers, CA"
2022-03-18T22:17:35.780Z,1.84,"4km NW of El Centro, CA"
2022-03-18T22:07:21.789Z,1.40,"25 km WSW of Petersville, Alaska"
2022-03-18T22:04:36.889Z,1.90,"56 km NW of Toyah, Texas"
2022-03-18T22:00:36.579Z,1.60,"73 km WSW of Cantwell, Alaska"
2022-03-18T21:55:37.120Z,0.44,"24km N of Ridgecrest, CA"
2022-03-18T21:50:15.760Z,1.86,"14 km ENE of Willapa, Washington"
2022-03-18T21:48:28.880Z,2.86,"17km SE of Lone Pine, CA"
2022-03-18T21:47:36.810Z,2.12,"9 km E of Pāhala, Hawaii"
2022-03-18T21:42:19.850Z,0.66,"18km SW of Toms Place, CA"
2022-03-18T21:42:15.250Z,1.27,"6 km WSW of Bridge Creek, Oklahoma"
2022-03-18T21:30:15.660Z,2.83,"12km SSW of Salton City, CA"
2022-03-18T21:26:17.390Z,1.22,"6km E of Round Valley, CA"
2022-03-18T21:23:15.990Z,1.39,"12 km S of Princeton, Canada"
2022-03-18T21:13:35.930Z,0.38,"7km NW of The Geysers, CA"
2022-03-18T21:11:07.040Z,0.69,"12km NW of Anza, CA"
2022-03-18T21:06:22.560Z,0.84,"7km NW of The Geysers, CA"
2022-03-18T20:57:23.420Z,4.50,south of the Fiji Islands
2022-03-18T20:52:50.211Z,1.40,"48 km SSW of Skwentna, Alaska"
2022-03-18T20:50:57.840Z,-0.46,"5 km ENE of Government Camp, Oregon"
2022-03-18T20:38:41.955Z,4.60,northern Mid-Atlantic Ridge
2022-03-18T20:38:34.590Z,1.37,"3 km ENE of Tanner, Washington"
2022-03-18T20:38:29.650Z,0.37,"10km SW of Anza, CA"
2022-03-18T20:32:25.610Z,0.26,"4km NW of The Geysers, CA"
2022-03-18T20:29:07.290Z,0.51,"0km WSW of Winchester, CA"
2022-03-18T20:28:37.632Z,4.70,southern Mid-Atlantic Ridge
2022-03-18T20:19:35.329Z,1.42,"4 km S of Tuttle, Oklahoma"
2022-03-18T20:09:45.500Z,0.85,"3km W of Cobb, CA"
2022-03-18T20:07:14.194Z,1.20,"48 km SSE of Denali National Park, Alaska"
2022-03-18T20:05:30.480Z,1.02,"3km ESE of The Geysers, CA"
2022-03-18T20:00:15.290Z,-0.07,"56 km ESE of West Yellowstone, Montana"
2022-03-18T19:56:26.610Z,0.37,"10km NW of The Geysers, CA"
2022-03-18T19:53:50.181Z,4.40,"4 km SSE of El Conchero, Mexico"
2022-03-18T19:37:51.460Z,0.37,"10km WNW of The Geysers, CA"
2022-03-18T19:37:08.108Z,5.00,northern Mid-Atlantic Ridge
2022-03-18T19:36:59.340Z,0.52,"22km ESE of Anza, CA"
2022-03-18T19:20:43.980Z,0.85,"8km WNW of Cobb, CA"
2022-03-18T19:19:08.663Z,4.30,"204 km NNE of Jinchang, China"
2022-03-18T19:18:55.107Z,1.70,"44 km NW of Toyah, Texas"
2022-03-18T19:17:06.030Z,1.57,"20km E of Pinnacles, CA"
2022-03-18T19:09:27.350Z,1.11,"28 km S of Ennis, Montana"
2022-03-18T19:04:18.686Z,5.90,"147 km N of Ishigaki, Japan"
2022-03-18T19:02:34.950Z,0.98,"4km SW of Idyllwild, CA"
2022-03-18T19:01:51.230Z,1.41,"5km E of Vallejo, CA"
2022-03-18T18:59:09.300Z,0.85,"7km NW of The Geysers, CA"
2022-03-18T18:49:26.920Z,0.98,"5km NE of Bradbury, CA"
2022-03-18T18:46:10.840Z,2.84,"2 km SSE of Maria Antonia, Puerto Rico"
2022-03-18T18:44:11.435Z,1.20,"3 km WNW of Walker, California"
2022-03-18T18:43:43.480Z,0.51,"22km ESE of Little Lake, CA"
2022-03-18T18:34:08.680Z,1.26,"7 km SSE of Seabeck, Washington"
2022-03-18T18:27:23.270Z,0.83,"17km NW of Parkfield, CA"
2022-03-18T18:27:01.985Z,4.50,southeast of Easter Island
2022-03-18T18:23:07.703Z,2.20,"2 km WNW of Pilot Point, Alaska"
2022-03-18T18:21:54.350Z,4.50,North Island of New Zealand
2022-03-18T18:19:04.090Z,-0.42,"65 km W of Tyonek, Alaska"
2022-03-18T18:17:45.520Z,0.36,"2km N of The Geysers, CA"
2022-03-18T18:15:35.550Z,0.97,"15km N of Morgan Hill, CA"
2022-03-18T18:13:42.129Z,4.40,southern East Pacific Rise
2022-03-18T18:12:55.560Z,0.70,"3km NE of The Geysers, CA"
2022-03-18T18:08:45.030Z,0.92,"14 km ESE of Lincoln, Montana"
2022-03-18T18:01:01.640Z,1.48,"44km NE of Holtville, CA"
2022-03-18T17:59:57.370Z,1.78,"8 km NNE of Stanley, Idaho"
2022-03-18T17:45:26.751Z,2.10,"55 km S of Whites City, New Mexico"
2022-03-18T17:44:42.910Z,0.06,"14km ESE of Ridgecrest, CA"
2022-03-18T17:42:25.650Z,1.24,"5km ENE of Kenwood, CA"
2022-03-18T17:37:49.875Z,4.30,"128 km SW of Jeddah, Saudi Arabia"
2022-03-18T17:33:13.620Z,1.48,"16km SW of Searles Valley, CA"
2022-03-18T17:33:03.350Z,1.68,"16km SW of Searles Valley, CA"
2022-03-18T17:31:59.710Z,0.19,"10km ESE of Anza, CA"
2022-03-18T17:22:36.910Z,0.50,"7km WNW of The Geysers, CA"
2022-03-18T17:21:34.180Z,1.28,"4km NE of Ocotillo Wells, CA"
2022-03-18T17:20:15.410Z,0.76,"2km ENE of The Geysers, CA"
2022-03-18T17:18:41.600Z,0.90,"2km N of The Geysers, CA"
2022-03-18T17:09:20.070Z,1.00,"7km WSW of Gilroy, CA"
2022-03-18T17:06:26.132Z,1.20,"23 km SSE of Rampart, Alaska"
2022-03-18T16:54:46.460Z,2.17,"6 km NE of La Parguera, Puerto Rico"
2022-03-18T16:54:14.680Z,2.10,"42 km NW of Santa Rita, Montana"
2022-03-18T16:48:58.223Z,1.70,"96 km NW of Yakutat, Alaska"
2022-03-18T16:43:11.450Z,1.14,"16 km ESE of Lacomb, Oregon"
2022-03-18T16:33:17.330Z,1.73,"22km WNW of New Idria, CA"
2022-03-18T16:21:55.120Z,2.61,"16 km ESE of Lacomb, Oregon"
2022-03-18T16:20:22.340Z,0.85,"3km NNW of The Geysers, CA"
2022-03-18T16:20:17.777Z,4.50,off the coast of Costa Rica
2022-03-18T16:19:23.730Z,1.38,"18km ESE of Pinnacles, CA"
2022-03-18T16:16:57.533Z,0.90,"29 km SSE of Mina, Nevada"
2022-03-18T16:12:56.240Z,0.46,"3km NNW of The Geysers, CA"
2022-03-18T16:08:38.460Z,0.07,"4 km ENE of Government Camp, Oregon"
2022-03-18T16:00:39.359Z,1.90,"44 km NW of Toyah, Texas"
2022-03-18T15:57:48.457Z,5.10,"75 km ENE of Namie, Japan"
2022-03-18T15:54:08.593Z,1.60,"21 km NE of Skwentna, Alaska"
2022-03-18T15:47:38.290Z,0.73,"25 km SSW of Kanosh, Utah"
2022-03-18T15:45:50.930Z,1.67,"15km SW of Searles Valley, CA"
2022-03-18T15:38:35.860Z,0.67,"22km ESE of Little Lake, CA"
2022-03-18T15:36:53.112Z,1.50,"60 km WNW of Tanana, Alaska"
2022-03-18T15:36:37.874Z,4.40,"186 km SE of Amahai, Indonesia"
2022-03-18T15:34:27.186Z,4.40,"south of Java, Indonesia"
2022-03-18T15:31:28.569Z,1.40,"4 km SSW of Coleville, California"
2022-03-18T15:24:45.840Z,0.44,"13km WNW of Anza, CA"
2022-03-18T15:16:25.790Z,3.28,"22km ESE of Pinnacles, CA"
2022-03-18T15:08:55.280Z,1.65,"5 km ENE of Government Camp, Oregon"
2022-03-18T15:07:45.855Z,4.30,"89 km W of Cabra, Philippines"
2022-03-18T15:07:45.609Z,1.40,"34 km SE of Mina, Nevada"
2022-03-18T15:04:01.550Z,4.80,"131 km SW of Banjar, Indonesia"
2022-03-18T15:03:54.980Z,0.37,"7km SSW of Idyllwild, CA"
2022-03-18T15:00:08.630Z,0.84,"12km SW of Searles Valley, CA"
2022-03-18T14:57:38.760Z,1.05,"4 km SSW of Chelan Falls, Washington"
2022-03-18T14:53:49.914Z,1.10,"66 km E of Healy, Alaska"
2022-03-18T14:46:08.710Z,4.40,"112 km SSW of Bengkulu, Indonesia"
2022-03-18T14:43:38.520Z,1.01,"6 km ENE of Government Camp, Oregon"
2022-03-18T14:41:51.664Z,2.30,"11 km WNW of Stanley, Idaho"
2022-03-18T14:40:30.180Z,0.71,"7km NW of The Geysers, CA"
2022-03-18T14:39:47.160Z,1.92,"9 km WNW of Stanley, Idaho"
2022-03-18T14:37:31.635Z,1.80,"53 km WNW of Anchor Point, Alaska"
2022-03-18T14:36:54.940Z,0.56,"6 km ENE of Government Camp, Oregon"
2022-03-18T14:32:04.570Z,0.36,"6 km ENE of Government Camp, Oregon"
2022-03-18T14:30:45.540Z,0.22,"6 km NW of Logan, Montana"
2022-03-18T14:27:45.621Z,4.50,"104 km SW of Challapata, Bolivia"
2022-03-18T14:26:38.750Z,0.76,"15km ENE of Ridgecrest, CA"
2022-03-18T14:26:07.340Z,0.85,"8km NW of The Geysers, CA"
2022-03-18T14:25:18.916Z,5.10,"51 km N of Miyako, Japan"
2022-03-18T14:25:08.153Z,1.80,"53 km NNW of Aleneva, Alaska"
2022-03-18T14:05:54.240Z,1.66,"5 km ENE of Government Camp, Oregon"
2022-03-18T13:58:09.859Z,1.40,"43 km ENE of Susitna North, Alaska"
2022-03-18T13:44:59.580Z,0.90,"6km NE of Pinnacles, CA"
2022-03-18T13:35:46.720Z,1.41,"5 km ENE of Government Camp, Oregon"
2022-03-18T13:34:39.230Z,1.88,"17 km SSE of Sunnyside, Utah"
2022-03-18T13:32:59.400Z,0.25,"2km NNW of The Geysers, CA"
2022-03-18T13:29:59.560Z,1.80,"7 km SSE of Salcha, Alaska"
2022-03-18T13:23:04.221Z,2.30,"22 km SSE of Rampart, Alaska"
2022-03-18T13:22:13.440Z,0.76,"2km ENE of The Geysers, CA"
2022-03-18T13:19:11.260Z,1.20,"5 km NW of Whitestone, Alaska"
2022-03-18T13:18:50.670Z,-0.06,"152 km W of Adak, Alaska"
2022-03-18T13:10:46.410Z,1.03,"18 km SSE of Martin City, Montana"
2022-03-18T13:09:56.990Z,1.78,"Island of Hawaii, Hawaii"
2022-03-18T13:04:51.912Z,4.40,"61 km SE of Ishinomaki, Japan"
2022-03-18T13:01:00.370Z,1.41,"19km SSW of Tehachapi, CA"
2022-03-18T12:59:52.590Z,0.48,"14km NE of Ridgecrest, CA"
2022-03-18T12:57:07.440Z,2.58,"11 km S of Guánica, Puerto Rico"
2022-03-18T12:55:12.777Z,1.40,"29 km E of Chase, Alaska"
2022-03-18T12:51:51.430Z,1.27,"4 km ESE of Scotts Mills, Oregon"
2022-03-18T12:50:54.066Z,4.90,"70 km E of Hualien City, Taiwan"
2022-03-18T12:48:21.020Z,0.10,"18km ESE of Little Lake, CA"
2022-03-18T12:42:47.671Z,1.70,"18 km S of Funny River, Alaska"
2022-03-18T12:38:19.558Z,1.70,"48 km W of Four Mile Road, Alaska"
2022-03-18T12:20:10.740Z,1.47,"Rat Islands, Aleutian Islands, Alaska"
2022-03-18T12:17:17.650Z,2.66,"3 km WSW of Fuig, Puerto Rico"
2022-03-18T12:15:54.570Z,0.74,"8km NW of The Geysers, CA"
2022-03-18T12:15:44.480Z,1.17,"3km SSW of Alamo, CA"
2022-03-18T12:12:06.565Z,4.40,"83 km ENE of Namie, Japan"
2022-03-18T12:02:26.380Z,0.96,"8km SE of Lake Henshaw, CA"
2022-03-18T12:02:24.166Z,5.30,"49 km SSW of Aitape, Papua New Guinea"
2022-03-18T12:00:55.903Z,4.80,"Kermadec Islands, New Zealand"
2022-03-18T11:57:35.650Z,-0.04,"87 km W of Adak, Alaska"
2022-03-18T11:52:57.762Z,4.40,"130 km WSW of Ternate, Indonesia"
2022-03-18T11:47:36.790Z,-0.37,"Rat Islands, Aleutian Islands, Alaska"
2022-03-18T11:47:33.400Z,1.29,"15 km SE of Martin City, Montana"
2022-03-18T11:43:33.050Z,0.93,"9km N of Anza, CA"
2022-03-18T11:32:22.189Z,4.40,"21 km NW of Torata, Peru"
2022-03-18T11:10:48.057Z,4.40,"122 km WSW of Buala, Solomon Islands"
2022-03-18T11:05:12.260Z,0.92,"8km E of Ridgecrest, CA"
2022-03-18T11:01:39.590Z,1.72,"Rat Islands, Aleutian Islands, Alaska"
2022-03-18T10:57:15.730Z,1.87,"4 km ENE of Pāhala, Hawaii"
2022-03-18T10:54:52.080Z,-0.08,"147 km W of Adak, Alaska"
2022-03-18T10:54:16.630Z,2.01,"2km WNW of San Juan Bautista, CA"
2022-03-18T10:53:43.000Z,0.84,"7km NW of The Geysers, CA"
2022-03-18T10:52:01.650Z,2.31,"6km W of Walker, CA"
2022-03-18T10:50:52.820Z,1.99,"7km NW of The Geysers, CA"
2022-03-18T10:46:55.590Z,0.27,"6 km ENE of Government Camp, Oregon"
2022-03-18T10:44:59.651Z,2.50,"10 km NW of Point MacKenzie, Alaska"
2022-03-18T10:42:44.600Z,0.08,"6 km ENE of Government Camp, Oregon"
2022-03-18T10:34:51.080Z,-0.01,"5 km ENE of Government Camp, Oregon"
2022-03-18T10:31:04.660Z,0.32,"Rat Islands, Aleutian Islands, Alaska"
2022-03-18T10:25:34.080Z,0.66,"5 km ENE of Government Camp, Oregon"
2022-03-18T10:25:13.330Z,0.54,"5 km ENE of Government Camp, Oregon"
2022-03-18T10:20:43.980Z,1.10,"22km ESE of Little Lake, CA"
2022-03-18T10:17:26.050Z,3.13,"77 km N of Arecibo, Puerto Rico"
2022-03-18T10:14:55.287Z,4.30,Fiji region
2022-03-18T10:11:34.630Z,1.69,"5 km ENE of Government Camp, Oregon"
2022-03-18T10:10:42.251Z,1.00,"31 km SE of Mina, Nevada"
2022-03-18T10:04:54.279Z,1.70,"67 km SW of Lime Village, Alaska"
2022-03-18T10:04:21.500Z,0.57,"6 km ENE of Government Camp, Oregon"
2022-03-18T09:59:48.740Z,0.46,"1km NE of The Geysers, CA"
2022-03-18T09:57:07.330Z,0.66,"5 km ENE of Government Camp, Oregon"
2022-03-18T09:54:41.040Z,2.28,"10 km ENE of Pāhala, Hawaii"
2022-03-18T09:52:36.730Z,2.13,"8km ENE of Markleeville, CA"
2022-03-18T09:50:04.760Z,2.51,"10 km SSE of Maria Antonia, Puerto Rico"
2022-03-18T09:47:46.170Z,1.13,"15km WSW of Searles Valley, CA"
2022-03-18T09:44:43.390Z,3.28,"8 km E of Pāhala, Hawaii"
2022-03-18T09:40:53.850Z,1.95,"8 km SW of Guánica, Puerto Rico"
2022-03-18T09:39:05.330Z,0.57,"6 km ENE of Government Camp, Oregon"
2022-03-18T09:38:41.480Z,1.60,"23 km S of Halibut Cove, Alaska"
2022-03-18T09:27:15.930Z,2.24,"8km NE of Coso Junction, CA"
2022-03-18T09:25:45.553Z,1.10,California-Nevada border region
2022-03-18T09:23:48.290Z,1.34,"7km NE of Coso Junction, CA"
2022-03-18T09:21:45.630Z,0.85,"3km W of Cobb, CA"
2022-03-18T09:16:55.510Z,0.75,"5 km ENE of Government Camp, Oregon"
2022-03-18T09:11:04.240Z,0.79,"4km NW of The Geysers, CA"
2022-03-18T09:09:33.275Z,1.60,"42 km SSE of Dell City, Texas"
2022-03-18T09:04:46.750Z,-0.06,"6 km ENE of Government Camp, Oregon"
2022-03-18T09:04:12.927Z,3.00,"54 km S of Whites City, New Mexico"
2022-03-18T08:53:09.720Z,2.36,"6 km SE of Maria Antonia, Puerto Rico"
2022-03-18T08:51:37.730Z,2.19,"8km ENE of Pinnacles, CA"
2022-03-18T08:49:41.600Z,0.73,"6 km ENE of Government Camp, Oregon"
2022-03-18T08:49:02.050Z,1.29,"5 km ENE of Government Camp, Oregon"
2022-03-18T08:48:58.350Z,1.02,"5 km ENE of Government Camp, Oregon"
2022-03-18T08:42:43.674Z,2.50,"56 km W of Happy Valley, Alaska"
2022-03-18T08:39:52.667Z,1.10,"59 km W of Anchor Point, Alaska"
2022-03-18T08:35:04.038Z,4.60,South Sandwich Islands region
2022-03-18T08:34:24.295Z,4.30,South Sandwich Islands region
2022-03-18T08:32:37.700Z,0.52,"23km ESE of Little Lake, CA"
2022-03-18T08:29:31.110Z,0.64,"12km NNE of Banning, CA"
2022-03-18T08:22:33.270Z,1.24,"6km NNE of Claremont, CA"
2022-03-18T08:17:34.507Z,2.10,"60 km ENE of Pedro Bay, Alaska"
2022-03-18T08:07:44.252Z,4.60,South Sandwich Islands region
2022-03-18T08:05:52.430Z,1.87,"22km ESE of Little Lake, CA"
2022-03-18T08:00:55.540Z,0.85,"8km NW of The Geysers, CA"
2022-03-18T07:53:45.716Z,1.80,"60 km NW of Petersville, Alaska"
2022-03-18T07:49:24.556Z,1.20,"50 km E of Pedro Bay, Alaska"
2022-03-18T07:46:29.510Z,1.89,"17 km SSE of Sunnyside, Utah"
2022-03-18T07:45:46.890Z,0.80,"2km ESE of Granada Hills, CA"
2022-03-18T07:39:15.549Z,1.00,"7 km SE of Willow, Alaska"
2022-03-18T07:26:12.930Z,0.37,"14km SE of Anza, CA"
2022-03-18T07:21:28.800Z,0.49,"257 km W of Adak, Alaska"
2022-03-18T07:17:27.240Z,0.68,"3 km NE of Enetai, Washington"
2022-03-18T07:14:37.060Z,0.66,"0km SSW of Anza, CA"
2022-03-18T07:14:11.100Z,4.09,"84 km NNW of Charlotte Amalie, U.S. Virgin Islands"
2022-03-18T07:10:50.980Z,0.90,"13km ESE of Alum Rock, CA"
2022-03-18T07:06:12.180Z,1.83,"16km WSW of La Jolla, CA"
2022-03-18T07:04:06.660Z,1.07,"13km ESE of Alum Rock, CA"
2022-03-18T07:01:48.170Z,0.21,"2km NNW of The Geysers, CA"
2022-03-18T06:56:03.370Z,0.45,"3km W of Cobb, CA"
2022-03-18T06:55:33.730Z,2.00,"17 km SSE of Sunnyside, Utah"
2022-03-18T06:52:29.264Z,1.10,"4 km W of Beluga, Alaska"
2022-03-18T06:51:52.060Z,1.22,"1km SW of Downey, CA"
2022-03-18T06:51:25.920Z,0.96,"3km WNW of Wrightwood, CA"
2022-03-18T06:48:43.520Z,0.85,"7km W of Cobb, CA"
2022-03-18T06:48:03.541Z,1.80,"4 km W of Walker, California"
2022-03-18T06:43:14.570Z,0.66,"4km WSW of Cobb, CA"
2022-03-18T06:35:56.970Z,1.63,"9km WSW of Almanor, CA"
2022-03-18T06:35:41.770Z,0.90,"8km NNW of Johannesburg, CA"
2022-03-18T06:31:31.524Z,4.80,"19 km SW of Merizo Village, Guam"
2022-03-18T06:30:55.940Z,0.95,"13km ESE of Alum Rock, CA"
2022-03-18T06:24:15.710Z,1.73,"18km S of Fort Irwin, CA"
2022-03-18T06:20:57.445Z,1.90,"21 km NNE of Willow, Alaska"
2022-03-18T06:20:44.720Z,1.06,"12km ESE of Alum Rock, CA"
2022-03-18T06:18:48.360Z,1.50,"12km ESE of Alum Rock, CA"
2022-03-18T06:15:28.520Z,2.75,Puerto Rico region
2022-03-18T06:14:31.210Z,-0.06,"2km NNW of The Geysers, CA"
2022-03-18T06:09:13.130Z,0.70,"4km W of Cobb, CA"
2022-03-18T06:02:47.723Z,4.20,"93 km ENE of Namie, Japan"
2022-03-18T05:57:28.162Z,2.10,"16 km NNW of Marfa, Texas"
2022-03-18T05:45:09.579Z,1.10,"4 km W of Walker, California"
2022-03-18T05:40:40.532Z,2.40,"40 km N of Sutton-Alpine, Alaska"
2022-03-18T05:40:18.475Z,4.40,"30 km WNW of Imphāl, India"
2022-03-18T05:39:45.903Z,1.20,"3 km W of Walker, California"
2022-03-18T05:36:24.434Z,4.50,"129 km W of Paratunka, Russia"
2022-03-18T05:35:29.479Z,1.30,"4 km W of Walker, California"
2022-03-18T05:31:00.530Z,2.34,"5km W of Walker, CA"
2022-03-18T05:29:14.569Z,1.60,"4 km W of Walker, California"
2022-03-18T05:26:09.210Z,1.56,"3 km SW of Fuig, Puerto Rico"
2022-03-18T05:24:09.310Z,1.98,"37 km SSW of Bonanza, Utah"
2022-03-18T05:21:50.121Z,1.50,"4 km WNW of Walker, California"
2022-03-18T05:19:33.367Z,4.90,"10 km ESE of Malango, Solomon Islands"
2022-03-18T05:19:00.998Z,3.80,"50 km WSW of Valparaíso, Chile"
2022-03-18T05:16:06.020Z,1.44,"16 km SSE of Sunnyside, Utah"
2022-03-18T05:12:57.469Z,1.20,"3 km W of Walker, California"
2022-03-18T05:04:20.460Z,2.18,"3 km S of Pāhala, Hawaii"
2022-03-18T05:02:51.200Z,2.08,"5km W of Walker, CA"
2022-03-18T04:59:57.380Z,2.96,"5km WNW of Walker, CA"
2022-03-18T04:57:44.640Z,1.88,"11 km SSE of Maria Antonia, Puerto Rico"
2022-03-18T04:56:41.547Z,4.30,Kuril Islands
2022-03-18T04:55:08.510Z,2.62,"4km W of Walker, CA"
2022-03-18T04:53:41.370Z,2.72,"5km WNW of Walker, CA"
2022-03-18T04:51:22.290Z,3.99,"5km W of Walker, CA"
2022-03-18T04:42:19.080Z,0.28,"7km WNW of Cobb, CA"
2022-03-18T04:40:42.450Z,0.91,"33km ENE of Big Bear City, CA"
2022-03-18T04:39:27.392Z,1.60,"27 km ENE of Igiugig, Alaska"
2022-03-18T04:33:03.753Z,4.30,"56 km SSE of Waingapu, Indonesia"
2022-03-18T04:22:03.070Z,1.93,"18 km SSE of Guánica, Puerto Rico"
2022-03-18T04:21:53.485Z,-0.30,"43 km ESE of Beatty, Nevada"
2022-03-18T04:21:07.915Z,4.60,"State of Yap, Federated States of Micronesia"
2022-03-18T04:14:07.850Z,2.15,"8 km E of Pāhala, Hawaii"
2022-03-18T04:09:08.529Z,1.70,"36 km SE of Mina, Nevada"
2022-03-18T04:03:26.600Z,2.01,"5 km SSE of Nicoma Park, Oklahoma"
2022-03-18T03:54:46.343Z,1.40,"20 km ESE of Denali National Park, Alaska"
2022-03-18T03:52:33.664Z,4.50,southeast of the Loyalty Islands
2022-03-18T03:50:12.590Z,2.09,southern Idaho
2022-03-18T03:37:25.862Z,1.50,"20 km W of Nikiski, Alaska"
2022-03-18T03:36:15.220Z,1.12,"2km NNW of The Geysers, CA"
2022-03-18T03:33:33.802Z,0.20,"44 km NW of Pahrump, Nevada"
2022-03-18T03:25:34.110Z,1.87,"4 km SW of Guánica, Puerto Rico"
2022-03-18T03:24:42.430Z,1.38,"7 km SE of Ridgely, Tennessee"
2022-03-18T03:22:18.700Z,0.96,"7km NW of The Geysers, CA"
2022-03-18T03:21:58.510Z,1.84,"12 km NNW of Wai‘ōhinu, Hawaii"
2022-03-18T03:18:50.720Z,2.00,"9 km ENE of Pāhala, Hawaii"
2022-03-18T03:11:41.122Z,4.30,south of the Fiji Islands
2022-03-18T03:08:09.320Z,-0.29,"91 km W of Adak, Alaska"
2022-03-18T03:02:01.790Z,0.27,"13 km N of Atka, Alaska"
2022-03-18T02:54:11.291Z,4.30,"3 km WNW of Būrewāla, Pakistan"
2022-03-18T02:53:53.961Z,1.60,"48 km NW of Valdez, Alaska"
2022-03-18T02:52:45.607Z,5.20,western Indian-Antarctic Ridge
2022-03-18T02:49:48.540Z,1.99,"2 km W of Tallaboa, Puerto Rico"
